53.600651,9.827795,
53.600354,9.827735,
53.600101,9.827679,
53.599865,9.827589,
53.599655,9.827499,
53.599703,9.827287,
53.599781,9.826954,
53.599871,9.826639,
53.599897,9.826565,
53.600003,9.826315,
53.600212,9.825889,
53.600296,9.825697,
53.600354,9.825526,
53.600393,9.825383,
53.600428,9.825145,
53.600435,9.825097,
53.600471,9.824803,
53.600488,9.824617,
53.6005,9.824317,
53.600504,9.824211,
53.600505,9.824183,
53.600528,9.823909,
53.600568,9.823588,
53.600602,9.823418,
53.60064,9.823238,
53.60067,9.823094,
53.600749,9.822851,
53.600848,9.822612,
53.600979,9.822396,
53.601107,9.822147,
53.60132,9.821672,
53.601449,9.821363,
53.601541,9.821096,
53.601622,9.820764,
53.601718,9.820275,
53.601811,9.819807,
53.601901,9.819482,
53.601984,9.819253,
53.602097,9.819047,
53.602207,9.818897,
53.60245,9.818659,
53.602667,9.818444,
53.602889,9.818224,
53.603022,9.818064,
53.603226,9.81779,
53.603376,9.817632,
53.603506,9.817535,
53.603643,9.817479,
53.603701,9.817459,
53.603886,9.817413,
53.604116,9.817351,
53.604199,9.817323,
53.604292,9.817278,
53.604418,9.817193,
53.604555,9.817089,
53.604939,9.816718,
53.605581,9.816052,
53.605861,9.815743,
53.605917,9.81568,
53.606788,9.814705,
53.606905,9.81459,
53.607004,9.814534,
53.60719,9.814449,
53.607387,9.814422,
53.607491,9.814417,
53.607915,9.814465,
53.608194,9.81451,
53.608857,9.814594,
53.608999,9.814613,
53.609102,9.81463,
53.60924,9.814642,
53.609536,9.814673,
53.609638,9.814678,
53.609947,9.814696,
53.610354,9.814692,
53.610886,9.814662,
53.611023,9.814649,
53.611158,9.814644,
53.611292,9.814654,
53.611401,9.814668,
53.611486,9.814689,
53.611571,9.814715,
53.611587,9.81472,
53.611684,9.814764,
53.611802,9.814827,
53.61193,9.814912,
53.612026,9.814991,
53.61212,9.815077,
53.612249,9.815205,
53.612277,9.815233,
53.612548,9.815506,
53.612695,9.815654,
53.612818,9.815785,
53.613008,9.815963,
53.613161,9.81609,
53.613313,9.816204,
53.613449,9.816289,
53.613575,9.816365,
53.613651,9.81641,
53.613736,9.816458,
53.613817,9.816505,
53.614038,9.816634,
53.614049,9.816641,
53.614251,9.816757,
53.614423,9.816857,
53.614554,9.81694,
53.61468,9.817012,
53.614844,9.817106,
53.615412,9.817431,
53.615621,9.817554,
53.615765,9.817635,
53.61592,9.817724,
53.616225,9.817902,
53.616788,9.818235,
53.61689,9.818314,
53.617249,9.81858,
53.617358,9.818674,
53.617566,9.818881,
53.617644,9.818973,
53.617797,9.819149,
53.617827,9.819183,
53.618135,9.819552,
53.618213,9.819644,
53.618472,9.819956,
53.618612,9.820127,
53.619202,9.820845,
53.61928,9.82094,
53.619922,9.821719,
53.620155,9.821981,
53.620392,9.822211,
53.620583,9.822366,
53.620703,9.822453,
53.620754,9.82249,
53.620853,9.822549,
53.620948,9.822606,
53.621056,9.822668,
53.621186,9.822742,
53.621212,9.822756,
53.621411,9.82286,
53.621718,9.823031,
53.621864,9.823112,
53.622009,9.823186,
53.622387,9.823377,
53.622498,9.823436,
53.622757,9.823572,
53.622798,9.823594,
53.623015,9.823711,
53.623188,9.823804,
53.623364,9.8239,
53.623441,9.823941,
53.623503,9.823982,
53.623618,9.824056,
53.623787,9.824192,
53.623873,9.824273,
53.623956,9.824366,
53.624043,9.824478,
53.624135,9.824607,
53.624204,9.824726,
53.624301,9.824895,
53.624395,9.825109,
53.624441,9.825226,
53.624484,9.825338,
53.624527,9.825473,
53.624567,9.825613,
53.624618,9.825808,
53.624667,9.826007,
53.624777,9.826457,
53.624887,9.826907,
53.62544,9.829166,
53.625553,9.82963,
53.625712,9.830275,
53.62587,9.830922,
53.625929,9.831151,
53.625993,9.831377,
53.626066,9.831588,
53.626105,9.831695,
53.626145,9.831798,
53.626226,9.831975,
53.626309,9.832148,
53.626397,9.832324,
53.626485,9.832501,
53.626619,9.83277,
53.626663,9.832857,
53.626754,9.833037,
53.626798,9.833123,
53.626943,9.833379,
53.627042,9.833527,
53.627173,9.833699,
53.627231,9.833767,
53.627343,9.833897,
53.627399,9.833952,
53.627437,9.833987,
53.627639,9.834186,
53.627871,9.834412,
53.628015,9.834551,
53.6283,9.834827,
53.628485,9.835018,
53.628665,9.835202,
53.628761,9.835297,
53.628828,9.835354,
53.628938,9.835457,
53.629334,9.835806,
53.629496,9.83595,
53.630194,9.836517,
53.630853,9.837067,
53.631054,9.837237,
53.631281,9.837437,
53.631353,9.837489,
53.631395,9.837522,
53.631499,9.837602,
53.631525,9.837616,
53.631656,9.837673,
53.631734,9.837693,
53.631821,9.837699,
53.631894,9.837704,
53.632012,9.837698,
53.632082,9.837678,
53.632131,9.837664,
53.632228,9.837629,
53.632365,9.837559,
53.632653,9.837418,
53.632778,9.837358,
53.632911,9.837289,
53.633011,9.837255,
53.633091,9.837232,
53.633133,9.837226,
53.633199,9.837227,
53.633203,9.837228,
53.633255,9.837236,
53.63331,9.837254,
53.633401,9.837287,
53.633473,9.837316,
53.633702,9.837415,
53.633734,9.837426,
53.633763,9.837431,
53.634142,9.837514,
53.634214,9.837526,
53.634345,9.837542,
53.634662,9.837582,
53.63488,9.837604,
53.635046,9.837636,
53.635074,9.837642,
53.635141,9.837655,
53.63522,9.837672,
53.635254,9.837677,
53.635562,9.837738,
53.635717,9.837765,
53.635802,9.83778,
53.636187,9.837877,
53.63622,9.837883,
53.636407,9.837918,
53.636568,9.837948,
53.636613,9.837956,
53.636788,9.837997,
53.637031,9.838052,
53.637341,9.838149,
53.637747,9.838258,
53.637805,9.838311,
53.637869,9.838375,
53.637948,9.838459,
53.637995,9.838538,
53.638034,9.838637,
53.638066,9.838805,
53.638127,9.839063,
53.638152,9.839196,
53.638189,9.839333,
53.638238,9.839451,
53.63829,9.839552,
53.638355,9.839635,
53.638423,9.839695,
53.63849,9.839745,
53.638679,9.839848,
53.638774,9.839986,
53.638845,9.84008,
53.638912,9.840225,
53.638953,9.84039,
53.638971,9.840548,
53.638971,9.840652,
53.638962,9.840756,
53.638932,9.840896,
53.638864,9.841138,
53.638765,9.841478,
53.638306,9.842592,
53.637832,9.843727,
53.637375,9.844862,
53.637065,9.845656,
53.63644,9.847267,
53.636195,9.847944,
53.635866,9.848876,
53.635544,9.849821,
53.635187,9.850898,
53.63487,9.851991,
53.63463,9.852819,
53.634461,9.853467,
53.634258,9.854224,
53.63395,9.855461,
53.633752,9.856208,
53.633618,9.856693,
53.63351,9.857067,
53.633327,9.857693,
53.632992,9.858788,
53.632657,9.859835,
53.632396,9.860621,
53.631935,9.861956,
53.631513,9.863117,
53.631078,9.864267,
53.630602,9.865468,
53.629828,9.867437,
53.629652,9.867903,
53.62942,9.868562,
53.629073,9.869556,
53.628975,9.869861,
53.628704,9.870755,
53.628613,9.871094,
53.62836,9.872077,
53.628047,9.873437,
53.627855,9.874362,
53.627489,9.876159,
53.627132,9.877898,
53.626747,9.879664,
53.626507,9.880672,
53.62632,9.881421,
53.626126,9.882169,
53.625838,9.883234,
53.625512,9.884385,
53.625127,9.885658,
53.62478,9.886757,
53.62469,9.887039,
53.624136,9.888784,
53.623932,9.889468,
53.623736,9.890159,
53.623478,9.891153,
53.623271,9.892018,
53.62313,9.892665,
53.623026,9.893177,
53.622977,9.893406,
53.622807,9.894346,
53.622719,9.894874,
53.622597,9.895671,
53.622255,9.898067,
53.622163,9.898668,
53.622073,9.899195,
53.621895,9.900129,
53.621799,9.900547,
53.621667,9.90108,
53.621469,9.901779,
53.621099,9.902891,
53.620861,9.903503,
53.620695,9.903888,
53.620367,9.90462,
53.620278,9.904784,
53.620011,9.905304,
53.619805,9.905677,
53.618878,9.907233,
53.618725,9.907471,
53.618417,9.90795,
53.617466,9.909361,
53.617307,9.909596,
53.616698,9.910458,
53.616186,9.911149,
53.615692,9.911773,
53.615203,9.912388,
53.613983,9.913806,
53.61351,9.914307,
53.613023,9.914727,
53.612555,9.915313,
53.612055,9.915735,
53.61179,9.915948,
53.611652,9.916059,
53.611212,9.916367,
53.610726,9.916699,
53.610687,9.916725,
53.610143,9.917041,
53.609953,9.917138,
53.609376,9.917433,
53.608767,9.917711,
53.608533,9.917802,
53.60828,9.917923,
53.607473,9.918308,
53.607081,9.918491,
53.607028,9.918521,
53.606757,9.918674,
53.606383,9.918889,
53.606354,9.918907,
53.605988,9.919128,
53.605591,9.919391,
53.60497,9.919802,
53.603889,9.920518,
53.603838,9.920551,
53.603719,9.920629,
53.603609,9.920701,
53.602702,9.921288,
53.602209,9.921555,
53.602191,9.921565,
53.601715,9.921828,
53.601339,9.92201,
53.600968,9.92218,
53.600633,9.92231,
53.600221,9.922483,
53.599811,9.922647,
53.599194,9.922813,
53.598302,9.923081,
53.597793,9.923188,
53.597688,9.92321,
53.597375,9.923224,
53.597019,9.923245,
53.59682,9.923256,
53.596611,9.923254,
53.59641,9.923235,
53.596107,9.923184,
53.595896,9.923131,
53.595716,9.923062,
53.595577,9.923004,
53.595286,9.922884,
53.595119,9.922788,
53.594932,9.922681,
53.594865,9.922642,
53.594708,9.922552,
53.594469,9.922239,
53.594414,9.92214,
53.594377,9.922043,
53.594351,9.92195,
53.594333,9.92185,
53.594324,9.921735,
53.594323,9.921621,
53.594333,9.921504,
53.594353,9.921404,
53.594383,9.921309,
53.594419,9.921226,
53.594466,9.921145,
53.594528,9.921067,
53.594575,9.921024,
53.594623,9.920991,
53.594682,9.920965,
53.59475,9.920961,
53.594819,9.920974,
53.594881,9.920991,
53.594932,9.921024,
53.594999,9.921081,
53.595095,9.921211,
53.595248,9.921478,
53.595643,9.922253,
53.595669,9.922295,
53.595767,9.922558,
53.595811,9.922672,
53.595831,9.922738,
53.595843,9.922804,
53.595849,9.922871,
53.595849,9.922909,
53.595848,9.922939,
53.595842,9.923006,
53.595828,9.92307,
53.595809,9.923129,
53.595472,9.923585,
53.595184,9.923967,
53.595109,9.924071,
53.595081,9.92411,
53.594754,9.924584,
53.594361,9.925307,
53.594098,9.925782,
53.593857,9.926195,
53.593647,9.926579,
53.593517,9.926768,
53.593272,9.927121,
53.593077,9.927401,
53.59284,9.92774,
53.59265,9.927939,
53.59254,9.928086,
53.592393,9.928271,
53.592337,9.928341,
53.592309,9.928383,
53.592273,9.928438,
53.592183,9.928591,
53.592098,9.928787,
53.592006,9.929022,
53.591941,9.929166,
53.591824,9.929379,
53.591692,9.929578,
53.591615,9.929678,
53.591551,9.929762,
53.591454,9.929858,
53.591309,9.929994,
53.591273,9.930026,
53.591252,9.930043,
53.591143,9.930141,
53.591064,9.930199,
53.590963,9.930268,
53.590858,9.930328,
53.590744,9.930384,
53.590626,9.93043,
53.590391,9.93052,
53.590361,9.930532,
53.590033,9.930658,
53.589883,9.930716,
53.589733,9.93078,
53.589594,9.930838,
53.589521,9.930873,
53.589325,9.930967,
53.589062,9.931099,
53.588586,9.931338,
53.588156,9.931551,
53.588091,9.931581,
53.587928,9.931658,
53.587694,9.931769,
53.587631,9.931799,
53.58757,9.931829,
53.587543,9.931842,
53.587501,9.931863,
53.587386,9.931918,
53.587297,9.931967,
53.586871,9.932194,
53.586835,9.932212,
53.586774,9.932243,
53.586409,9.932427,
53.586211,9.932525,
53.586175,9.932543,
53.586031,9.932617,
53.58589,9.932687,
53.585177,9.933045,
53.584997,9.933133,
53.584813,9.933206,
53.584562,9.933287,
53.584488,9.933311,
53.584153,9.933427,
53.583623,9.933584,
53.583586,9.93359,
53.583381,9.93361,
53.58317,9.933643,
53.583045,9.93367,
53.582877,9.933713,
53.582711,9.933786,
53.582634,9.933823,
53.582514,9.933874,
53.58234,9.933945,
53.581635,9.934157,
53.581361,9.934238,
53.581118,9.934311,
53.580635,9.934479,
53.580453,9.934569,
53.580332,9.934648,
53.580026,9.934912,
53.57964,9.935244,
53.579199,9.935624,
53.579151,9.935666,
53.579039,9.935767,
53.578937,9.935856,
53.578508,9.93621,
53.577902,9.936724,
53.577706,9.936891,
53.577372,9.937174,
53.57708,9.937414,
53.576991,9.937494,
53.576946,9.937534,
53.576749,9.937697,
53.576508,9.937905,
53.576391,9.938004,
53.576087,9.93828,
53.575959,9.938382,
53.575939,9.938397,
53.575849,9.938476,
53.575693,9.9386,
53.575663,9.938624,
53.575606,9.938669,
53.575476,9.938806,
53.575409,9.938869,
53.575281,9.938988,
53.575232,9.939033,
53.575081,9.939166,
53.57495,9.93928,
53.574852,9.939367,
53.574417,9.939749,
53.574354,9.939803,
53.574204,9.939936,
53.573806,9.94028,
53.573567,9.940511,
53.573333,9.940724,
53.573208,9.940854,
53.5731,9.940982,
53.572981,9.941134,
53.572961,9.941159,
53.572809,9.941351,
53.572636,9.941575,
53.572498,9.941792,
53.572434,9.941982,
53.572387,9.942105,
53.572343,9.942267,
53.572309,9.942472,
53.572303,9.94258,
53.572298,9.942691,
53.572303,9.942791,
53.572312,9.942883,
53.572328,9.943004,
53.572352,9.943127,
53.572391,9.943289,
53.572442,9.943487,
53.572658,9.944193,
53.572711,9.944374,
53.572776,9.944594,
53.572787,9.944644,
53.572873,9.944924,
53.572945,9.94518,
53.573182,9.946056,
53.573219,9.946268,
53.573249,9.946485,
53.573274,9.946713,
53.573286,9.94682,
53.573309,9.947156,
53.573343,9.947731,
53.573351,9.948104,
53.57335,9.948282,
53.573347,9.948368,
53.573337,9.948524,
53.573318,9.948681,
53.573299,9.94879,
53.573275,9.948891,
53.573254,9.948957,
53.573233,9.949016,
53.573207,9.949089,
53.573085,9.949359,
53.572915,9.949711,
53.572669,9.950162,
53.572625,9.950243,
53.572488,9.950492,
53.571944,9.951456,
53.571769,9.951782,
53.571595,9.952135,
53.571443,9.952506,
53.571414,9.952586,
53.571359,9.95274,
53.571304,9.952885,
53.571152,9.953315,
53.571058,9.953572,
53.570655,9.954729,
53.570594,9.954929,
53.570508,9.955274,
53.570469,9.955442,
53.570415,9.955673,
53.570398,9.955747,
53.570359,9.955914,
53.570304,9.956158,
53.570271,9.956294,
53.570255,9.956364,
53.570033,9.957276,
53.570013,9.957356,
53.569968,9.957543,
53.569921,9.957744,
53.569467,9.959682,
53.569416,9.960023,
53.569385,9.96037,
53.569377,9.960578,
53.56938,9.960801,
53.56939,9.961001,
53.569446,9.961828,
53.569453,9.961979,
53.569455,9.962225,
53.56945,9.962509,
53.569436,9.962918,
53.569433,9.96297,
53.56943,9.96303,
53.569409,9.963541,
53.569403,9.963692,
53.569397,9.963987,
53.569386,9.964309,
53.56937,9.964622,
53.569368,9.964646,
53.569337,9.965057,
53.569321,9.965218,
53.569296,9.965459,
53.569269,9.965676,
53.569241,9.965869,
53.569223,9.965971,
53.569189,9.966132,
53.569107,9.966419,
53.569052,9.966587,
53.568926,9.966933,
53.568824,9.967182,
53.568076,9.968881,
53.568012,9.968999,
53.567922,9.969149,
53.567836,9.969286,
53.567655,9.969695,
53.567636,9.969733,
53.567587,9.969832,
53.567533,9.969945,
53.567446,9.970135,
53.567393,9.97026,
53.567316,9.970431,
53.567085,9.970954,
53.566915,9.971481,
53.566641,9.972066,
53.566464,9.972444,
53.565336,9.974809,
53.565284,9.974919,
53.565051,9.975417,
53.564827,9.975871,
53.564793,9.97594,
53.564574,9.976422,
53.564493,9.976599,
53.564364,9.976837,
53.564312,9.976979,
53.564304,9.977,
53.564288,9.977048,
53.564262,9.977133,
53.564245,9.977199,
53.564231,9.977268,
53.564217,9.977353,
53.564205,9.977481,
53.564162,9.978544,
53.564154,9.978814,
53.564145,9.979069,
53.564135,9.979403,
53.564132,9.979926,
53.564127,9.980429,
53.564151,9.980824,
53.564146,9.981764,
53.564147,9.981964,
53.564147,9.982,
53.564149,9.982223,
53.564149,9.982243,
53.564148,9.98275,
53.564145,9.982949,
53.564135,9.983173,
53.564127,9.98337,
53.564116,9.983499,
53.564107,9.983608,
53.564094,9.983731,
53.564072,9.983927,
53.564058,9.984049,
53.564026,9.984217,
53.563986,9.98438,
53.563937,9.984537,
53.563881,9.984686,
53.563812,9.984875,
53.563748,9.985045,
53.56364,9.985319,
53.563537,9.985557,
53.563384,9.985865,
53.562625,9.987335,
53.562044,9.988481,
53.561998,9.988573,
53.561592,9.989376,
53.561552,9.989444,
53.561528,9.989487,
53.561474,9.989562,
53.56121,9.989863,
53.561083,9.990001,
53.56104,9.99005,
53.560797,9.990329,
53.56074,9.99039,
53.560667,9.990461,
53.560603,9.990521,
53.560534,9.990568,
53.560479,9.990611,
53.560422,9.990664,
53.560322,9.990758,
53.559824,9.991198,
53.559696,9.991332,
53.559571,9.99149,
53.559407,9.991718,
53.559259,9.991966,
53.55915,9.992176,
53.559063,9.992366,
53.558912,9.992829,
53.55886,9.992991,
53.558802,9.99317,
53.5587,9.993485,
53.558669,9.993576,
53.558624,9.99377,
53.558607,9.993849,
53.558595,9.993909,
53.558577,9.994014,
53.55857,9.994054,
53.558544,9.994205,
53.558524,9.994416,
53.558513,9.994532,
53.558498,9.994704,
53.558466,9.994989,
53.558459,9.995251,
53.558378,9.995563,
53.558219,9.99616,
53.558058,9.996764,
53.557893,9.997342,
53.557875,9.997405,
53.557592,9.998481,
53.557483,9.99889,
53.557394,9.999304,
53.55736,9.999465,
53.557306,9.999811,
53.557287,10.000095,
53.557283,10.000359,
53.557285,10.000877,
53.557287,10.001087,
53.557224,10.001582,
53.557193,10.001778,
53.557163,10.00194,
53.557144,10.002021,
53.557131,10.00208,
53.557072,10.002229,
53.556915,10.002609,
53.556895,10.002711,
53.556892,10.002823,
53.556905,10.002941,
53.557163,10.0036,
53.557233,10.003764,
53.557306,10.003923,
53.557531,10.004444,
53.557641,10.004627,
53.557874,10.005191,
53.558448,10.006894,
53.55876,10.007708,
53.558981,10.008265,
53.559157,10.008682,
53.559229,10.008848,
53.55944,10.009265,
53.559552,10.009497,
53.559701,10.009839,
53.55978,10.010045,
53.55994,10.01054,
53.560283,10.011769,
53.560372,10.012023,
53.560481,10.012302,
53.560576,10.012513,
53.560649,10.012651,
53.56105,10.013262,
53.561151,10.013401,
53.561268,10.01357,
53.561305,10.013622,
53.561618,10.014029,
53.561639,10.014053,
53.561972,10.014558,
53.562024,10.014639,
53.562073,10.014795,
53.562103,10.014958,
53.562155,10.015268,
53.562177,10.015402,
53.562209,10.015633,
53.562222,10.015717,
53.562225,10.015772,
53.562224,10.015849,
53.562219,10.01593,
53.562211,10.016011,
53.562183,10.016181,
53.562148,10.016312,
53.562128,10.016384,
53.562116,10.016427,
53.562104,10.01647,
53.562052,10.016592,
53.56178,10.017137,
53.561496,10.017593,
53.561176,10.018104,
53.561038,10.018332,
53.56091,10.018593,
53.560677,10.019065,
53.560559,10.019282,
53.5604,10.01955,
53.560172,10.019865,
53.559281,10.021552,
53.558956,10.022082,
53.558747,10.022386,
53.558531,10.0227,
53.558505,10.022739,
53.558474,10.022798,
53.558449,10.022846,
53.55836,10.023046,
53.558315,10.023157,
